Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.65,0.1051,13,0,0,16.1849,28.1149,0,323.9884,21.545,0.197,10000,40.84862554,-80.34564697,44.9375,11.32,0,13.9922,-1.7691,7.6852,-2.8969,0.0151,0.0145,-0.9966,0.7763,-0.2992,-0.7944,115.9167,1,45.1283,42.1283,42.2717,0,43.7,0,0,-0.4765,0.5529,-1.7059,0.3,0,0.3,350.9441,1.9824,-1.0118,-18.542,0.034,1,1,0,0,0.1373,0,0,0,0.4484,0,351.3086,1,0,1,0,0,0,0,0,0,0,0,0,1,5.623,3.4342,0,0,0,0,0,0,0,0,0,0,0,0,40.7341,0,0,0,-2.9194,-3.2858,2.074,16819.1426,0.746,0.3,348599.9688,70.5,12,333,12,12,9.4902,2.6804,1,0,0,0.2524,13,0,0,16.1095,-24.3062,0,323.9922,21525,10000,40.8486,-80.3456,836.3007
253.7,0.1183,13,0,0,18.3051,-80.8477,0,323.997,21.5,0.1695,10000,40.84862558,-80.34564703,44.9375,11.32,0,13.9984,-1.7701,7.6687,-2.8914,0.0148,0.0141,-0.9971,0.7511,-0.294,-0.7903,115.9375,1,45.1333,42.1333,42.2667,0,43.7,0,0,-0.6,0.299,-1.3373,0.3,0,0.3,350.9804,0.7725,-0.4971,-18.542,0.034,1,1,0,0,-0.1706,0,0,0,0.1258,0,351.3624,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5707,3.4064,0,0,0,0,0,0,0,0,0,0,0,0,40.7373,0,0,0,-2.818,-3.3988,1.8407,16762,0.796,0.3,348599.9688,70.5,12,333,12,12,9.5385,0.2385,1,0,0,0.2272,13,0,0,27.4649,-44.9085,0,323.997,21500,10000,40.8486,-80.3456,836.3031
253.75,0.0764,13,0,0,41.2046,9.0003,0,323.997,21.5,0.1645,10000,40.84862558,-80.34564703,44.9375,11.32,0,13.9469,-1.7844,7.6969,-2.8895,0.0146,0.0153,-0.9966,0.7521,-0.3005,-0.804,115.9375,1,45.1383,42.1383,42.2617,0,43.7,0,0,-0.6,0.0539,-0.651,0.3,0,0.3,351.0784,-1.0902,0.2382,-18.542,0.034,1,1,0,0,-0.6118,0,0,0,-0.0677,0,351.3193,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5778,3.3991,0,0,0,0,0,0,0,0,0,0,0,0,40.7404,0,0,0,-2.6574,-3.463,1.754,16713.2383,0.846,0.3,348599.9688,70.5,12,333,12,12,9.5865,0.2865,1,0,0,0.1335,13,0,0,50.3644,44.9394,0,323.997,21500,10000,40.8486,-80.3456,836.3049
253.8,0.044,13,0,0,59.6249,82.6676,0,323.998,21.5,0.1625,10000,40.84862558,-80.34564703,44.9375,11.32,0,14.0172,-1.7867,7.7164,-2.8859,0.0151,0.0153,-0.9966,0.7707,-0.2831,-0.818,115.9375,1,45.1433,42.1433,42.2567,0,43.7,-0.3725,0,-0.4853,0.3059,-0.3088,0.3382,0,0.3382,351.3294,-0.8882,0.2853,-18.542,0.034,1,1,0,0,-0.3863,0,0,0,0.0398,0,351.0505,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6056,3.3991,0,0,0,0,0,0,0,0,0,0,0,0,40.7435,0,0,0,-2.5987,-3.3769,1.854,16675.1426,0.896,0.3,348599.9688,70.5,12,333,12,12,9.6699,0.3,1,0,0,0.1451,13,0,0,50.868,53.8844,0,324.0019,21500,10000,40.8486,-80.3456,836.3063
253.85,0.0962,13,0,0,37.7327,10.7095,0,324.0076,21.5,0.1875,10000,40.84862563,-80.3456471,44.9375,11.32,0,13.9875,-1.7494,7.6789,-2.8836,0.0154,0.0148,-0.9968,0.7783,-0.2534,-0.824,115.9375,1,45.1483,42.1483,42.2517,0,43.7,-0.8627,0,-0.3382,0.698,-0.0637,0.3873,0,0.3873,351.6235,-0.1039,0.1382,-18.542,0.034,1,1,0,0,0.0059,0,0,0,0.1,0.2366,351.0419,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5914,3.4201,0,0,0,0,0,0,0,0,0,0,0,0,40.7466,0,0,0,-2.6137,-3.1819,1.92,16646.7617,0.946,0.3,348599.9688,70.5,12,333,12,12,9.767,0.3,1,0,0,0.262,13,0,0,28.9758,-18.0738,0,324.0115,21500,10000,40.8486,-80.3456,836.3083
253.9,0.1446,13,0,0,17.6384,-56.2978,0,324.0166,21.5,0.2085,10000,40.84862566,-80.34564717,44.9375,11.32,0,13.9859,-1.773,7.6727,-2.8754,0.0156,0.0154,-0.9971,0.7731,-0.2513,-0.7981,115.9375,1,45.1534,42.1534,42.2466,0,43.7,-0.6436,0,-0.1912,0.5824,-0.2902,0.3637,0,0.3637,351.4824,0.2814,-0.1176,-18.542,0.034,1,1,0,0,0.1745,0,0,0,0.1,0.7742,351.3645,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5638,3.4476,0,0,0,0,0,0,0,0,0,0,0,0,40.7497,0,0,0,-2.7665,-3.0385,1.92,16637.2383,0.996,0.3,348599.9688,70.5,12,333,12,12,9.7686,0.3943,1,0,0,0.3356,13,0,0,16.073,-65.2778,0,324.0179,21500,10000,40.8486,-80.3456,836.3113
253.95,0.1582,13,0,0,13.725,-78.7478,0,324.0197,21.5,0.1935,10000,40.84862564,-80.34564724,44.9375,11.32,0,13.9844,-1.817,7.6617,-2.8977,0.0154,0.0155,-0.9971,0.7746,-0.238,-0.7763,115.9479,1,45.1584,42.1584,42.2416,0,43.7,-0.1485,0,-0.0441,0.2882,-0.6824,0.3147,0,0.3147,351.1882,0.5265,-0.4118,-18.542,0.034,1,1,0,0,0.2725,0,0,0,0.0688,1,351.5936,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-3.019,-2.9324,1.8962,16642.4531,0.9542,0.3,348599.9688,70.5,12,333,12,12,9.721,0.5371,1,0,0,0.3659,13,0,0,12.1597,-87.7278,0,324.0209,21500,10000,40.8486,-80.3456,836.3149
254,0.167,13,0,0,11.0391,-100.9903,0,324.0236,21.5,0.181,10000,40.84862562,-80.3456473,44.9375,11.32,0,13.9578,-1.7846,7.6594,-2.873,0.0147,0.0146,-0.9976,0.7943,-0.2394,-0.7798,115.974,1,45.1634,42.1634,42.2366,0,43.7,0,0,-0.3088,0.2,-1.0745,0.2314,0,0.2314,351.3059,1.2176,-0.6029,-18.542,0.034,1,1,0,0,0.6176,0,0,0,0.0151,1,351.7549,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.9261,-2.8688,1.7972,16694.3398,0.9045,0.3,348599.9688,70.5,12,333,12,12,9.7808,0.6,1,0,0,0.3431,13,0,0,14.3835,-109.14,0,324.0279,21500,10000,40.8486,-80.3456,836.3184
254.05,0.133,13,0,0,19.4001,-121.3646,0,324.0343,21.5,0.191,10000,40.84862559,-80.34564732,44.9375,11.32,0,13.9828,-1.7926,7.7055,-2.8844,0.0149,0.0151,-0.9968,0.7775,-0.2787,-0.764,116,1,45.1684,42.1684,42.2316,0,43.7,0,0,-0.75,0.2,-1.4667,0.1333,0,0.1333,351.6,2.1,-0.75,-18.542,0.034,1,1,0,0,1.0588,0,0,0,0.3871,1,351.5677,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.6028,-2.8334,1.7221,16734.2305,0.8547,0.3,348599.9688,70.5,12,333,12,12,9.925,0.6,1,0,0,0.2673,13,0,0,22.7445,-129.5143,0,324.0386,21500,10000,40.8486,-80.3456,836.3214
254.1,0.1014,13,0,0,27.4749,-130.5222,0,324.0446,21.5,0.199,10000,40.84862558,-80.34564734,44.9505,11.3167,0,13.9594,-1.7678,7.7016,-2.8867,0.015,0.0154,-0.9966,0.7716,-0.2968,-0.7632,116,1,45.1734,42.1734,42.2266,0,43.7,0,0,-0.4471,0.2,-1.1471,0.1971,0,0.1971,351.6029,1.4618,-0.6706,-18.542,0.034,1,1,0,0,0.8,0,0,0,0.9247,1,351.2452,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.511,-2.82,1.8231,16686.1543,0.805,0.3,348599.9688,70.5,12,333,12,12,10.0692,0.6462,1,0,0,0.2171,13,0,0,29.6743,-93.8048,0,324.0472,21500,10000,40.8486,-80.3456,836.3239
254.15,0.0905,13,0,0,32.9733,-38.7288,0,324.0511,21.5,0.189,10000,40.84862564,-80.34564734,44.9635,11.3133,0,13.9703,-1.7723,7.6906,-2.8918,0.0147,0.0145,-0.9976,0.7684,-0.3092,-0.7652,116,1,45.1784,42.1784,42.2216,0,43.7,0,0,0.2392,0.2,-0.4608,0.3441,0,0.3441,351.4559,0.0402,-0.4745,-18.542,0.034,1,1,0,0,0.2118,0,0,0,0.3065,0.5376,351.1538,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4325,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.561,-2.82,1.9174,16642.2637,0.7552,0.3,348599.9688,70.5,12,333,12,12,10.2135,0.7423,1,0,0,0.1926,13,0,0,35.1727,-2.0115,0,324.0538,21500,10000,40.8486,-80.3456,836.3259
254.2,0.0832,13,0,0,36.8304,33.627,0,324.057,21.5,0.182,10000,40.8486257,-80.34564735,44.9688,11.312,0,13.9578,-1.7838,7.6766,-2.8984,0.0148,0.0149,-0.9966,0.7791,-0.2934,-0.7877,116,1,45.1834,42.1834,42.2166,0,43.7,0,0,0.348,0.0784,0.1343,0.4,-0.0304,0.4,351.4304,-0.6216,-0.0961,-18.542,0.034,1,1,0,0,-0.1255,0,0,0,-0.5,0,351.1,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4047,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.6197,-2.8497,1.8513,16698.8672,0.7055,0.3,348599.9688,70.5,12,333,12,12,10.3192,0.8385,1,0,0,0.2093,13,0,0,32.4639,-7.4058,0,324.0569,21500,10000,40.8486,-80.3456,836.3279
254.25,0.1091,13,0,0,25.9142,-68.9549,0,324.0569,21.5,0.202,10000,40.84862564,-80.34564742,44.9688,11.312,0,14.0078,-1.7752,7.6844,-2.8914,0.0149,0.0154,-0.9968,0.7935,-0.2689,-0.8035,116,1,45.1884,42.1884,42.2116,0,43.7,0,0,0.1029,-0.1176,0.6735,0.4,-0.0794,0.4,351.4794,-0.8176,0.3941,-18.542,0.034,1,1,0,0,-0.3216,0,0,0,0.5215,0,351.2613,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4176,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.6904,-2.9204,1.7853,16755.4727,0.6557,0.3,348599.9688,70.5,12,333,12,12,10.3673,0.9346,1,0,0,0.2671,13,0,0,21.5478,-109.9876,0,324.0568,21500,10000,40.8486,-80.3456,836.3303
254.3,0.1285,13,0,0,18.6892,-146.4813,0,324.0588,21.5,0.2155,10000,40.84862559,-80.34564748,44.9688,11.312,0,13.9531,-1.7824,7.6922,-2.8891,0.0149,0.0147,-0.9976,0.7907,-0.2848,-0.8343,116,1,45.1934,42.1934,42.2066,0,43.7,0,0,0,-0.0863,0.502,0.3716,-0.0716,0.3716,351.4147,-0.5588,0.3441,-18.542,0.034,1,1,0,0,-0.3412,0,0,0,1.3097,0,351.3624,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4408,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.81,-2.9844,1.997,16755.6602,0.606,0.3,348616.3125,70.5,12,333,12,12,10.4,1,1,0,0,0.2527,13,0,0,29.0871,-87.2924,0,324.0672,21500,10000,40.8486,-80.3456,836.3329
254.35,0.0897,13,0,0,44.6839,1.4911,0,324.0798,21.5,0.1705,10000,40.84862561,-80.34564751,44.9688,11.312,0,13.9828,-1.7977,7.7008,-2.9023,0.0153,0.0149,-0.9963,0.7763,-0.2927,-0.8232,116,1,45.1984,42.1984,42.2016,0,43.7,0,0,0,0.1098,-0.1843,0.3225,-0.0225,0.3225,351.2677,0.0294,-0.0971,-18.542,0.034,1,1,0,0,-0.2431,0,0,0,0.6645,0,351.0935,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5678,3.4436,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.9918,-3.04,2.2328,16750.9434,0.5562,0.3,348664.4062,70.5,12,333,12,12,10.4,1,1,0,0,0.1659,13,0,0,55.0818,60.6801,0,324.0882,21500,10000,40.8486,-80.3456,836.335
254.4,0.0554,13,0,0,67.8246,124.1403,0,324.0986,21.5,0.1305,10000,40.84862562,-80.34564754,44.9688,11.312,0,13.9812,-1.8076,7.6961,-2.8758,0.0159,0.0155,-0.9966,0.7706,-0.2841,-0.7806,116,1,45.2,42.2034,42.2034,0,43.7102,0,0,0.2118,0.4382,-0.2088,0.3,0,0.3,351.253,-0.2029,-0.2206,-18.542,0.034,1,1,0,0,-0.3647,0,0,0,0.4258,0,350.9,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5931,3.4183,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-3.2027,-3.0539,2.1429,16761.4277,0.5065,0.3,348699.9688,70.5,12,333,12,12,10.4116,1.0117,1,0,0,0.1295,13,0,0,66.806,82.0363,0,324.0984,21500,10000,40.8486,-80.3456,836.3365
254.45,0.0616,13,0,0,65.2781,18.8802,0,324.098,21.5,0.1355,10000,40.84862563,-80.3456476,44.9688,11.312,0,13.9828,-1.7863,7.693,-2.8859,0.0154,0.015,-0.9976,0.7602,-0.3056,-0.7787,116,1,45.2,42.2084,42.2084,0,43.7252,0,0,0.6039,0.8794,0.3304,0.3,0,0.3,351.351,-1.1343,-0.0735,-18.542,0.034,1,1,0,0,-0.6588,0,0,0,1.2323,0,350.9,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6057,3.4057,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-3.4477,-3.0189,1.9714,16775.7148,0.4567,0.3,348699.9688,70.5,12,333,12,12,10.4602,1.0602,1,0,0,0.1432,13,0,0,64.2595,-23.2239,0,324.0977,21500,10000,40.8486,-80.3456,836.3379
254.5,0.0718,13,0,0,60.5835,-80.646,0,324.0974,21.5,0.1445,10000,40.84862562,-80.34564765,44.9688,11.312,0,13.9703,-1.7773,7.7203,-2.9,0.0148,0.015,-0.9966,0.7452,-0.3102,-0.7659,116,1,45.2,42.2134,42.2134,0,43.7401,0,0,0.5304,0.8304,0.5265,0.3,-0.0245,0.3,351.351,-1.2078,0.0735,-18.542,0.034,1,1,0,0,-0.5961,-0.0255,0,0,1.3161,0.2258,350.9677,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5781,3.4333,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-3.3774,-2.8523,1.92,16736.666,0.407,0.3,348699.9688,70.5,12,333,12,12,10.5171,1.1257,1,0,0,0.2028,13,0,0,50.9728,-99.8143,0,324.0977,21500,10000,40.8486,-80.3456,836.3396
254.55,0.1189,13,0,0,36.5566,-128.5667,0,324.0979,21.5,0.1895,10000,40.84862556,-80.34564766,44.9688,11.312,0,13.9766,-1.7844,7.6727,-2.8977,0.015,0.0154,-0.9968,0.7539,-0.2788,-0.7676,116.0104,1,45.2,42.2184,42.2184,0,43.7551,0,0,-0.0088,0.2912,0.3794,0.3,-0.0735,0.3,351.253,-0.4235,0.2206,-18.542,0.034,1,1,0,0,-0.2039,-0.0745,0,0,0.4022,0.7634,351.129,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.9371,-2.5312,1.92,16674.7617,0.3572,0.3,348699.9688,70.5,12,333,12,12,10.6124,1.2686,1,0,0,0.3082,13,0,0,26.9458,-147.7349,0,324.0981,21500,10000,40.8486,-80.3456,836.3422
254.6,0.1557,13,0,0,17.5212,-163.6573,0,324.0989,21.5,0.2265,10000,40.84862551,-80.34564768,44.9688,11.312,0,13.9672,-1.7801,7.6586,-2.9043,0.0153,0.0146,-0.9971,0.7468,-0.2646,-0.7674,116.0365,1,45.2,42.2234,42.2234,0,43.7701,0,0,-0.2324,0.1127,0.3,0.3451,-0.1,0.3451,351.1775,-0.0902,0.2775,-18.542,0.034,1,1,0,0,-0.0235,-0.0765,0,0,0.3312,0.6989,351.2,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.7911,-2.4131,2.0229,16684.2852,0.3075,0.3,348699.9688,70.5,12,333,12,12,10.7038,1.4038,1,0,0,0.2986,13,0,0,27.8764,-131.5054,0,324.1013,21500,10000,40.8486,-80.3456,836.3452
254.65,0.1001,13,0,0,43.4093,-83.2775,0,324.1048,21.5,0.1915,10000,40.84862558,-80.34564774,44.9688,11.312,0,14.0188,-1.7686,7.7141,-2.8937,0.0155,0.0143,-0.9961,0.7484,-0.3137,-0.8058,116.0625,1,45.2,42.2283,42.2283,0,43.785,0,0,-0.0853,0.3578,0.3,0.4431,-0.1,0.4431,351.1284,-0.2863,0.2284,-18.542,0.034,1,1,0,0,-0.0725,-0.0275,0,0,0.9226,0.1613,351.2,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5644,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-3.4022,-2.8172,2.1943,16741.4277,0.2577,0.3,348699.9688,70.5,12,333,12,12,10.7519,1.4519,1,0,0,0.1741,13,0,0,53.7646,-51.1256,0,324.1072,21500,10000,40.8486,-80.3456,836.3475
254.7,0.05,13,0,0,65.6914,-2.6353,0,324.1108,21.5,0.1605,10000,40.84862565,-80.34564779,44.9688,11.3153,0,13.9516,-1.7742,7.6648,-2.9129,0.0156,0.0166,-0.9966,0.7564,-0.3773,-0.8216,116.0625,1,45.2,42.2333,42.2333,0,43.8,-0.2059,0,-0.1235,0.2324,0.0324,0.4588,-0.0794,0.4588,351.1824,-0.0088,0.0559,-18.542,0.034,1,1,0,0,0.0725,0,0,0,1.1,0,351.0871,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5923,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-3.644,-3.037,2.1857,16737.1055,0.208,0.3,348699.9688,70.5,12,333,12,12,10.8,1.5,1,0,0,0.1119,13,0,0,61.5712,30.9853,0,324.1137,21500,10000,40.8486,-80.3456,836.3489
254.75,0.05,13,0,0,55.5193,80.3683,0,324.1178,21.5,0.1655,10000,40.84862566,-80.3456478,44.9688,11.3187,0,13.9922,-1.7912,7.6984,-2.9012,0.015,0.0169,-0.9961,0.7518,-0.3226,-0.8128,116.0625,1,45.2,42.2383,42.2383,0,43.815,-0.6961,0,-0.4176,-0.4049,-0.6049,0.3608,-0.0304,0.3608,351.3784,0.9225,-0.2873,-18.542,0.034,1,1,0,0,0.4647,0,0,0,1.1,0,350.9258,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6046,3.4465,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-3.024,-2.827,1.9971,16671.3164,0.1582,0.3,348699.9688,70.5,12,333,12,12,10.8481,1.5481,1,0,0,0.1119,13,0,0,51.2963,114.8274,0,324.1208,21500,10000,40.8486,-80.3456,836.35
254.8,0.0535,13,0,0,45.3816,138.82,0,324.1255,21.5,0.1725,10000,40.84862565,-80.34564782,44.9609,11.318,0,13.9953,-1.7867,7.6617,-2.9074,0.015,0.0131,-0.9966,0.755,-0.2702,-0.796,116.0625,1,45.2,42.2433,42.2433,0,43.8299,-0.8137,0,-0.7118,-0.7441,-0.9627,0.3,0,0.3,351.5186,1.5745,-0.4069,-18.542,0.034,1,1,0,0,0.7392,-0.0196,0,0,0.8742,0,350.9,1,0,1,0,0,0,0,0,0,0,0,0,1,5.577,3.419,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.6425,-2.749,1.8818,16630.207,0.1085,0.3,348699.9688,70.5,12,333,12,12,10.8962,1.5962,1,0,0,0.1529,13,0,0,41.2543,70.5634,0,324.1313,21500,10000,40.8486,-80.3456,836.3513
254.85,0.0888,13,0,0,35.5547,-23.6957,0,324.1393,21.5,0.1975,10000,40.84862561,-80.34564791,44.9479,11.3147,0,14.0047,-1.785,7.6891,-2.8891,0.0142,0.0134,-0.998,0.7376,-0.2724,-0.793,116.0625,1,45.2,42.2483,42.2483,0,43.8449,-0.3235,0,-1.0059,-0.5971,-0.8647,0.3,0,0.3,351.5677,1.7706,-0.1618,-18.542,0.034,1,1,0,0,0.8373,-0.0686,0,0,0.6054,0,350.9,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4062,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.8175,-2.979,2.0261,16676.5977,0.0587,0.3,348699.9688,70.5,12,333,12,12,10.9,1.6885,1,0,0,0.2316,13,0,0,31.4274,-91.9524,0,324.1451,21500,10000,40.8486,-80.3456,836.3533
254.9,0.1192,13,0,0,27.8592,-162.7045,0,324.1524,21.495,0.218,10000,40.84862557,-80.34564799,44.9375,11.312,0,14,-1.7629,7.6883,-2.8844,0.0133,0.0181,-0.9961,0.7493,-0.296,-0.7752,116.0625,1,45.2,42.2533,42.2533,0,43.8599,0,0,-1.15,-0.45,-0.8,0.2833,-0.0167,0.3,351.5833,1.85,-0.0333,-18.542,0.034,1,1,0,0,0.5824,-0.0824,0,0,-0.5065,0,351.1107,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5572,3.4315,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.8622,-3.3136,2.1392,16715.2832,0.009,0.3,348699.9688,70.5,12,333,12,12,10.9,1.7846,1,0,0,0.2546,13,0,0,32.6842,-132.2316,0,324.1548,21473.999,10000,40.8486,-80.3456,836.3557
254.95,0.1064,13,0,0,39.3472,-90.1501,0,324.1583,21.445,0.198,10000,40.84862564,-80.34564805,44.9375,11.312,0,13.9672,-1.792,7.6789,-2.8922,0.0148,0.0164,-0.9956,0.7895,-0.2901,-0.787,116.0625,1,45.2,42.2583,42.2583,0,43.8749,0,0,-1.0029,-0.3029,-0.8,0.2343,-0.0657,0.3,351.5343,1.7029,-0.1314,-18.542,0.034,1,1,0,0,-0.3,-0.0333,0,0,-1.371,0,351.3,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5599,3.4515,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.603,-3.8923,2.1723,16734.1504,0,0.3,348699.9688,70.5,12,333,12,12,11.0212,1.8404,1,0,0,0.226,13,0,0,44.1722,-59.6773,0,324.1608,21423.999,10000,40.8486,-80.3456,836.3582
255,0.0935,13,0,0,49.8574,-17.8736,0,324.1635,21.4,0.178,10000,40.84862571,-80.34564811,44.9375,11.312,0,13.9688,-1.7695,7.6875,-2.8937,0.0172,0.0134,-0.998,0.7937,-0.2839,-0.8093,116.0625,1,45.2,42.2633,42.2633,0,43.8898,0,0,-0.6206,0.0794,-0.55,0.2441,-0.1,0.3294,351.5294,1.0559,-0.1412,-18.542,0.034,1,1,0,0,-0.9314,0,0,0,-0.2957,0,351.3,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5878,3.4236,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.4094,-4.334,2.2,16759.2305,0,0.3,348699.9688,70.5,12,333,12,12,11.1654,1.8885,1,0,0,0.1961,13,0,0,50.5757,11.432,0,324.1633,21400,10000,40.8486,-80.3456,836.3602
255.05,0.0796,13,0,0,51.5677,51.9016,0,324.1629,21.4,0.158,10000,40.84862571,-80.34564817,44.9479,11.312,0,13.9859,-1.7746,7.6547,-2.8973,0.0165,0.0145,-0.9966,0.7634,-0.2568,-0.8087,116.0625,1,45.2,42.2683,42.2683,0,43.9048,0,0,0.3108,1.0108,0.2833,0.3912,-0.1,0.4275,351.6275,-0.7578,0.0549,-18.542,0.034,1,1,0,0,-1.0294,0,0,0,0.4022,0,351.2441,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6123,3.3991,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.6194,-3.934,2.2,16816.9238,0,0.3,348699.9688,70.5,12,333,12,12,11.2,1.8631,1,0,0,0.165,13,0,0,52.286,81.2072,0,324.1626,21400,10000,40.8486,-80.3456,836.362
255.1,0.0663,13,0,0,51.5513,100.4299,0,324.1616,21.4,0.144,10000,40.84862572,-80.34564822,44.9609,11.312,0,13.9812,-1.8092,7.6445,-2.9121,0.014,0.0162,-0.9956,0.7506,-0.1938,-0.7872,116.0625,1,45.2,42.2733,42.2733,0,43.9198,0,0,0.9363,1.5853,0.8618,0.4873,-0.1,0.4873,351.6235,-1.998,0.2,-18.542,0.034,1,1,0,0,-0.9078,0,0,0,0.0258,0,351.029,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6123,3.3991,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.7901,-3.5405,2.1975,16865,0,0.3,348699.9688,70.5,12,333,12,12,11.2,1.8146,1,0,0,0.1402,13,0,0,45.0174,40.4984,0,324.1587,21400,10000,40.8486,-80.3456,836.3635
255.15,0.0577,13,0,0,35.9944,-42.2642,0,324.1546,21.4,0.184,10000,40.84862571,-80.34564821,44.9635,11.312,0,13.975,-1.7887,7.657,-2.9102,0.0148,0.0146,-0.9976,0.7544,-0.2098,-0.7845,115.9792,1,45.2,42.2782,42.2782,0,43.9347,0,0,0.6912,1.1441,0.7147,0.4382,-0.1,0.4382,351.3294,-1.6059,0.2,-18.542,0.034,1,1,0,0,-0.2216,0,0,0,-0.1785,0.2151,350.9645,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6123,3.4025,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.7194,-3.187,2.1662,16802.5,0,0.3,348699.9688,70.5,12,333,12,12,11.2333,1.8667,1,0,0,0.1211,13,0,0,29.4605,-102.1956,0,324.1517,21400,10000,40.8486,-80.3456,836.3649
255.2,0.0512,13,0,0,22.517,-157.4315,0,324.1508,21.4,0.2165,10000,40.84862571,-80.3456482,44.9505,11.312,0,13.9812,-1.8035,7.6531,-2.9008,0.0163,0.0143,-0.9966,0.7435,-0.2661,-0.8058,115.7708,1,45.2,42.2832,42.2832,0,43.9497,0,0,0.3167,0.8324,0.3304,0.3784,-0.0892,0.3784,351.1,-0.8471,0.0706,-18.542,0.034,1,1,0,0,0.4412,-0.0118,0,0,-0.1247,0.7527,351.1258,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6123,3.4303,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0,-2.6469,-2.8471,2.135,16740,0,0.3,348699.9688,70.5,12,333,12,12,11.281,1.9619,1,0,0,0.1259,13,0,0,24.7165,-101.7508,0,324.1609,21400,10000,40.8486,-80.3456,836.3661
